,max_bid,min_ask
12973,259,268
12974,259,268
12975,259,268
12976,259,268
12977,259,268
12978,259,267
12979,260,267
12980,260,267
12981,260,266
12982,260,266
12983,260,266
12984,260,266
12985,260,266
12986,261,266
12987,261,266
12988,261,266
12989,261,266
12990,261,266
12991,261,266
12992,261,266
12993,258,266
12994,258,266
12995,258,266
12996,258,266
12997,258,266
12998,258,266
12999,258,266
13000,258,266
13001,258,265
13002,258,265
13003,258,265
13004,258,265
13005,258,265
13006,258,265
13007,258,265
13008,258,265
13009,258,265
13010,258,265
13011,258,265
13012,258,265
13013,258,265
13014,258,265
13015,258,265
13016,258,265
13017,258,265
13018,258,265
13019,258,265
13020,258,265
13021,258,265
13022,258,265
13023,258,265
13024,258,265
13025,258,265
13026,258,265
13027,258,264
13028,258,264
13029,258,264
13030,258,264
13031,258,263
13032,258,263
13033,258,263
13034,258,263
13035,258,263
13036,258,263
13037,258,263
13038,258,263
13039,258,263
13040,258,263
13041,259,263
13042,259,263
13043,259,263
13044,259,263
13045,259,263
13046,259,263
13047,259,263
13048,259,263
13049,259,263
13050,259,263
13051,259,263
13052,259,263
13053,259,263
13054,259,263
13055,259,263
13056,260,263
13057,260,263
13058,260,263
13059,261,263
13060,262,263
13061,262,263
13062,262,263
13063,258,266
13064,262,266
13065,262,266
13066,258,266
13067,258,266
13068,258,266
13069,258,266
13070,258,266
13071,258,266
13072,258,266
13073,258,265
13074,258,265
13075,258,265
13076,258,265
13077,258,265
13078,258,265
13079,258,265
13080,258,265
13081,258,265
13082,255,265
13083,255,265
13084,255,265
13085,255,265
13086,255,265
13087,255,265
13088,255,264
13089,255,264
13090,255,263
13091,255,263
13092,255,263
13093,255,263
13094,255,263
13095,255,263
13096,255,262
13097,259,262
13098,259,262
13099,259,262
13100,259,262
13101,259,262
13102,259,261
13103,259,261
13104,259,260
13105,259,260
13106,259,260
13107,253,261
13108,253,261
13109,253,261
13110,253,261
13111,253,260
13112,253,260
13113,253,260
13114,254,260
13115,255,260
13116,255,260
13117,255,260
13118,255,260
13119,255,259
13120,256,259
13121,256,259
13122,256,267
13123,257,267
13124,257,267
13125,257,267
13126,257,267
13127,256,267
13128,256,266
13129,256,266
13130,256,266
13131,256,266
13132,256,266
13133,256,266
13134,256,266
13135,256,266
13136,256,266
13137,256,266
13138,256,266
13139,256,266
13140,257,266
13141,257,266
13142,261,266
13143,261,266
13144,261,266
13145,261,266
13146,261,266
13147,261,266
13148,261,265
13149,261,265
13150,261,265
13151,261,264
13152,261,264
13153,263,264
13154,263,264
13155,261,269
13156,261,269
13157,261,399
13158,261,399
13159,261,399
13160,261,333
13161,261,333
13162,261,332
13163,261,332
13164,261,332
13165,261,332
13166,261,332
13167,261,332
13168,261,331
13169,261,331
13170,261,331
13171,261,331
13172,264,331
13173,264,330
13174,261,330
13175,261,330
13176,261,330
13177,261,330
13178,261,329
13179,261,329
13180,261,329
13181,261,329
13182,261,329
13183,269,329
13184,269,329
13185,269,328
13186,269,328
13187,261,328
13188,261,328
13189,261,327
13190,261,327
13191,261,327
13192,263,327
13193,263,327
13194,263,326
13195,263,326
13196,261,326
13197,261,326
13198,261,325
13199,261,325
13200,261,325
13201,261,325
13202,262,325
13203,263,325
13204,263,324
13205,263,323
13206,263,323
13207,264,323
13208,264,323
13209,259,323
13210,259,322
13211,259,322
13212,259,321
13213,259,320
13214,259,320
13215,259,319
13216,259,319
13217,259,319
13218,259,319
13219,259,319
13220,259,319
13221,260,319
13222,260,318
13223,260,317
13224,260,317
13225,260,316
13226,261,316
13227,261,316
13228,262,316
13229,262,316
13230,262,316
13231,262,316
13232,262,316
13233,262,315
13234,262,315
13235,262,314
13236,262,314
13237,262,314
13238,262,314
13239,262,314
13240,262,314
13241,262,314
13242,262,314
13243,262,314
13244,262,314
13245,262,314
13246,262,293
13247,262,292
13248,262,292
13249,262,292
13250,262,291
13251,262,291
13252,262,291
13253,263,291
13254,263,291
13255,264,291
13256,264,291
13257,264,291
13258,264,291
13259,264,290
13260,265,290
13261,265,290
13262,265,290
13263,265,290
13264,265,290
13265,265,290
13266,265,290
13267,265,289
13268,265,288
13269,265,288
13270,265,288
13271,266,288
13272,266,288
13273,266,288
13274,266,288
13275,266,287
13276,266,286
13277,266,286
13278,266,286
13279,266,285
13280,267,285
13281,267,285
13282,267,285
13283,267,285
13284,267,285
13285,267,285
13286,267,285
13287,267,284
13288,267,283
13289,267,283
13290,267,283
13291,267,282
13292,267,282
13293,267,282
13294,267,282
13295,267,281
13296,267,281
13297,267,281
13298,267,281
13299,267,281
13300,267,280
13301,267,280
13302,267,280
13303,267,280
13304,267,280
13305,267,280
13306,267,280
13307,267,279
13308,267,279
13309,267,278
13310,267,277
13311,267,277
13312,267,277
13313,267,277
13314,267,277
13315,268,277
13316,268,277
13317,268,277
13318,268,276
13319,268,276
13320,268,276
13321,268,276
13322,268,276
13323,268,276
13324,268,276
13325,268,276
13326,268,276
13327,268,276
13328,268,275
13329,268,274
13330,269,274
13331,268,274
13332,268,274
13333,268,274
13334,268,274
13335,268,274
13336,268,273
13337,268,273
13338,268,273
13339,268,273
13340,268,272
13341,268,271
13342,268,271
13343,268,270
13344,268,269
13345,268,269
13346,268,269
13347,268,269
13348,267,269
13349,267,269
13350,267,269
13351,267,269
13352,267,269
13353,267,269
13354,263,269
13355,263,269
13356,263,269
13357,263,268
13358,263,268
13359,263,268
13360,263,268
13361,263,268
13362,263,268
13363,263,268
13364,263,268
13365,261,268
13366,261,268
13367,261,268
13368,261,268
13369,261,267
13370,261,267
13371,261,267
13372,261,267
13373,261,267
13374,261,266
13375,261,266
13376,261,266
13377,261,266
13378,261,266
13379,261,266
13380,261,266
13381,261,266
13382,261,266
13383,261,265
13384,261,265
13385,261,264
13386,261,264
13387,261,263
13388,261,262
13389,261,263
13390,261,263
13391,261,263
13392,261,263
13393,261,263
13394,261,263
13395,261,263
13396,261,262
13397,261,262
13398,261,262
13399,261,262
13400,261,262
13401,261,262
13402,261,262
13403,261,262
13404,261,262
13405,259,262
13406,259,262
13407,259,262
13408,259,262
13409,259,261
13410,259,260
13411,259,260
13412,259,260
13413,259,260
13414,259,260
13415,259,260
13416,259,261
13417,259,261
13418,259,261
13419,259,261
13420,259,261
13421,259,261
13422,259,261
13423,259,261
13424,259,261
13425,259,261
13426,259,261
13427,259,261
13428,259,261
13429,259,261
13430,259,261
13431,259,261
13432,259,261
13433,259,261
13434,259,261
13435,259,261
13436,259,261
13437,259,261
13438,259,260
13439,259,260
13440,259,260
13441,259,260
13442,259,260
13443,259,260
13444,259,273
13445,259,273
13446,259,273
13447,259,273
13448,259,273
13449,260,273
13450,260,273
13451,260,273
13452,261,273
13453,261,273
13454,261,273
13455,261,273
13456,261,273
13457,261,273
13458,261,273
13459,261,273
13460,261,273
13461,261,273
13462,261,273
13463,262,273
13464,263,273
13465,263,273
13466,263,273
13467,264,273
13468,264,273
13469,264,273
13470,264,273
13471,265,273
13472,265,273
13473,265,273
13474,265,273
13475,266,273
13476,266,273
13477,266,273
13478,267,273
13479,267,273
13480,267,273
13481,268,273
13482,268,273
13483,268,273
13484,268,273
13485,268,273
13486,268,273
13487,268,273
13488,268,273
13489,268,273
13490,268,273
13491,268,273
13492,268,273
13493,268,273
13494,268,273
13495,268,273
13496,268,273
13497,268,273
13498,268,273
13499,268,414
13500,268,523
13501,268,523
13502,268,513
13503,268,513
13504,268,513
13505,268,513
13506,268,519
13507,268,519
13508,268,519
13509,268,519
13510,268,519
13511,268,518
13512,268,516
13513,268,516
13514,268,516
13515,268,516
13516,266,516
13517,266,515
13518,266,515
13519,266,515
13520,266,447
13521,266,447
13522,266,447
13523,266,515
13524,266,514
13525,267,514
13526,267,514
13527,267,514
13528,267,514
13529,267,514
13530,267,514
13531,267,514
13532,267,514
13533,267,466
13534,267,465
13535,267,465
13536,267,465
13537,267,465
13538,267,465
13539,267,465
13540,267,465
13541,267,465
13542,267,465
13543,267,465
13544,267,343
13545,267,343
13546,267,293
13547,267,293
13548,267,273
13549,267,273
13550,267,273
13551,267,273
13552,267,273
13553,267,273
13554,267,273
13555,267,272
13556,267,271
13557,267,271
13558,267,270
13559,267,270
13560,267,270
13561,267,270
13562,267,270
13563,267,270
13564,267,270
13565,267,270
13566,267,270
13567,267,270
13568,267,270
13569,267,269
13570,267,269
13571,267,269
13572,267,269
13573,267,269
13574,267,269
13575,267,269
13576,267,269
13577,267,269
13578,267,268
13579,267,268
13580,267,273
13581,267,273
13582,267,273
13583,267,273
13584,267,273
13585,267,273
13586,267,273
13587,266,273
13588,266,273
13589,266,273
13590,266,273
13591,266,273
13592,266,273
13593,266,273
13594,266,273
13595,266,273
13596,266,273
13597,266,273
13598,266,277
13599,266,277
13600,266,277
13601,266,277
13602,266,277
13603,266,277
13604,266,277
13605,262,277
13606,262,277
13607,262,277
13608,262,277
13609,262,277
13610,262,277
13611,265,277
13612,265,276
13613,265,276
13614,265,276
13615,265,276
13616,265,276
13617,265,276
13618,265,275
13619,265,275
13620,269,275
13621,269,275
13622,269,275
13623,269,275
13624,269,275
13625,269,275
13626,269,275
13627,269,275
13628,269,275
13629,269,275
13630,269,275
13631,269,275
13632,269,275
13633,269,275
13634,269,275
13635,269,275
13636,269,275
13637,269,275
13638,269,275
13639,269,275
13640,269,275
13641,269,275
13642,269,275
13643,269,275
13644,269,275
13645,269,275
13646,269,274
13647,269,274
13648,269,274
13649,269,274
13650,269,274
13651,269,273
13652,269,273
13653,269,273
13654,269,273
13655,264,273
13656,264,273
13657,264,273
13658,264,273
13659,264,273
13660,264,272
13661,264,272
13662,264,271
13663,264,271
13664,264,271
13665,264,271
13666,264,271
13667,264,271
13668,264,271
13669,264,271
13670,264,271
13671,264,271
13672,264,271
13673,264,270
13674,264,270
13675,264,270
13676,264,270
13677,264,270
13678,264,270
13679,264,270
13680,264,269
13681,264,269
13682,264,269
13683,264,269
13684,264,269
13685,264,269
13686,264,269
13687,264,269
13688,264,269
13689,264,269
13690,264,269
13691,264,269
13692,264,269
13693,264,269
13694,264,269
13695,264,269
13696,264,269
13697,264,269
13698,264,268
13699,264,267
13700,264,267
13701,264,266
13702,264,265
13703,264,265
13704,264,265
13705,263,267
13706,263,267
13707,263,266
13708,263,265
13709,263,264
13710,261,264
13711,261,264
13712,261,263
13713,261,263
13714,261,263
13715,261,263
13716,261,262
13717,261,262
13718,261,262
13719,261,262
13720,261,262
13721,261,262
13722,261,262
13723,261,262
13724,259,262
13725,259,261
13726,259,261
13727,259,261
13728,259,260
13729,259,260
13730,259,260
13731,259,260
13732,259,260
13733,259,260
13734,259,260
13735,259,260
13736,259,260
13737,259,260
13738,259,260
13739,259,260
13740,259,260
13741,259,260
13742,259,260
13743,259,260
13744,259,260
13745,259,260
13746,259,260
13747,259,260
13748,259,260
13749,259,260
13750,259,260
13751,259,260
13752,259,274
13753,259,274
13754,259,274
13755,259,274
13756,259,274
13757,259,274
13758,259,274
13759,259,274
13760,259,274
13761,255,274
13762,255,257
13763,255,257
13764,255,257
13765,255,257
13766,255,257
13767,255,257
13768,255,257
13769,255,257
13770,255,257
13771,255,257
13772,255,257
13773,255,257
13774,255,661
13775,261,661
13776,261,414
13777,261,414
13778,261,414
13779,261,414
13780,261,564
13781,261,467
13782,261,467
13783,261,467
13784,261,467
13785,261,467
13786,261,467
13787,261,318
13788,261,318
13789,261,318
13790,261,318
13791,261,318
13792,261,318
13793,261,318
13794,261,274
13795,261,274
13796,261,274
13797,261,274
13798,259,274
13799,259,274
13800,259,274
13801,259,274
13802,260,274
13803,260,274
13804,260,274
13805,260,274
13806,261,274
13807,261,274
13808,261,274
13809,261,274
13810,262,274
13811,262,274
13812,262,274
13813,263,274
13814,263,274
13815,263,274
13816,263,274
13817,263,274
13818,264,274
13819,265,274
13820,266,274
13821,266,274
13822,266,274
13823,266,274
13824,266,274
13825,266,274
13826,266,274
13827,266,274
13828,266,274
13829,266,274
13830,266,274
13831,266,274
13832,266,274
13833,266,274
13834,266,274
13835,267,274
13836,267,274
13837,267,274
13838,266,274
13839,266,274
13840,266,274
13841,266,274
13842,266,274
13843,266,274
13844,266,274
13845,267,274
13846,267,274
13847,267,274
13848,267,274
13849,267,274
13850,269,274
13851,266,274
13852,266,274
13853,266,274
13854,266,274
13855,266,274
13856,266,274
13857,266,274
13858,266,274
13859,266,274
13860,266,274
13861,266,274
13862,266,274
13863,266,274
13864,266,274
13865,266,274
13866,266,274
13867,266,274
13868,266,274
13869,266,274
13870,266,274
13871,266,274
13872,266,274
13873,266,285
13874,266,285
13875,266,365
13876,266,365
13877,266,365
13878,266,274
13879,266,274
13880,263,274
13881,263,274
13882,262,274
13883,262,274
13884,262,274
13885,262,274
13886,263,274
13887,263,274
13888,263,274
13889,263,274
13890,263,274
13891,263,274
13892,263,274
13893,263,274
13894,263,274
13895,269,274
13896,269,274
13897,269,274
13898,269,274
13899,269,274
13900,269,274
13901,269,274
13902,269,274
13903,269,274
13904,269,274
13905,269,274
13906,269,274
13907,269,274
13908,269,274
13909,269,274
13910,269,274
13911,269,274
13912,269,274
13913,269,274
13914,269,274
13915,269,274
13916,269,274
13917,269,274
13918,269,273
13919,269,273
13920,269,273
13921,269,273
13922,269,273
13923,269,273
13924,269,273
13925,269,273
13926,269,273
13927,269,273
13928,269,273
13929,269,273
13930,269,273
13931,269,273
13932,269,273
13933,269,272
13934,269,272
13935,269,272
13936,269,272
13937,269,272
13938,269,272
13939,269,272
13940,269,272
13941,269,272
13942,269,272
13943,269,272
13944,269,272
13945,269,272
13946,269,272
13947,269,272
13948,269,271
13949,266,271
13950,266,271
13951,266,271
13952,266,270
13953,266,269
13954,266,269
13955,266,268
13956,266,268
13957,266,268
13958,266,268
13959,266,268
13960,266,268
13961,266,268
13962,266,268
13963,266,268
13964,266,268
13965,266,268
13966,266,268
13967,264,268
13968,264,268
13969,264,268
13970,264,268
13971,264,268
13972,264,268
13973,264,268
13974,264,268
13975,264,268
13976,264,267
13977,264,267
13978,264,267
13979,264,267
13980,264,267
13981,264,267
13982,264,267
13983,264,267
13984,264,266
13985,264,266
13986,264,265
13987,264,265
13988,264,265
13989,264,265
13990,264,265
13991,264,265
13992,264,265
13993,264,265
13994,262,265
13995,262,265
13996,262,265
13997,262,265
13998,262,265
13999,262,265
14000,263,265
14001,263,265
14002,263,264
14003,262,264
14004,262,264
14005,262,264
14006,262,264
14007,262,264
14008,262,264
14009,262,264
14010,262,265
14011,262,265
14012,261,265
14013,261,265
14014,261,264
14015,261,264
14016,261,264
14017,259,264
14018,259,263
14019,259,263
14020,259,263
14021,259,263
14022,259,263
14023,259,263
14024,259,262
14025,259,262
14026,259,261
14027,259,261
14028,259,261
14029,259,261
14030,259,261
14031,259,261
14032,259,261
14033,259,261
14034,259,275
14035,259,275
14036,259,275
14037,261,275
14038,261,275
14039,261,275
14040,261,275
14041,261,275
14042,261,275
14043,261,275
14044,261,275
14045,261,275
14046,261,275
14047,261,275
14048,261,275
14049,261,275
14050,261,275
14051,258,275
14052,258,275
14053,258,275
14054,258,275
14055,258,275
14056,258,274
14057,258,274
14058,258,274
14059,258,274
14060,258,274
14061,258,273
14062,258,273
14063,258,273
14064,258,273
14065,258,273
14066,259,273
14067,259,273
14068,259,273
14069,259,273
14070,259,273
14071,259,272
14072,259,272
14073,259,272
14074,259,272
14075,259,271
14076,259,271
14077,259,271
14078,259,271
14079,259,271
14080,260,271
14081,260,271
14082,260,271
14083,260,271
14084,260,271
14085,260,270
14086,260,270
14087,260,270
14088,260,269
14089,260,269
14090,260,269
14091,260,269
14092,260,269
14093,260,269
14094,260,269
14095,261,269
14096,261,269
14097,261,269
14098,261,268
14099,261,268
14100,261,267
14101,261,267
14102,261,267
14103,261,267
14104,261,267
14105,261,267
14106,261,267
14107,261,267
14108,261,267
14109,261,267
14110,261,267
14111,261,267
14112,261,267
14113,261,266
14114,261,266
14115,261,266
14116,261,266
14117,261,266
14118,261,266
14119,261,266
14120,261,266
14121,261,266
14122,262,266
14123,262,266
14124,262,266
14125,262,266
14126,262,266
14127,262,266
14128,262,266
14129,262,266
14130,262,266
14131,262,265
14132,262,265
14133,262,265
14134,262,265
14135,262,265
14136,262,265
14137,262,265
14138,262,264
14139,262,264
14140,255,264
14141,255,264
14142,255,263
14143,255,263
14144,252,263
14145,252,263
14146,252,262
14147,252,262
14148,252,262
14149,252,262
14150,252,261
14151,252,261
14152,252,260
14153,252,260
14154,252,260
14155,252,257
14156,252,260
14157,252,260
14158,252,260
14159,252,259
14160,252,259
14161,252,258
14162,252,258
14163,252,257
14164,252,256
14165,252,256
14166,252,256
14167,252,256
14168,252,256
14169,252,256
14170,252,256
14171,252,255
14172,252,255
14173,252,255
14174,252,255
14175,252,255
14176,252,255
14177,252,257
14178,252,257
14179,252,257
14180,252,257
14181,252,257
14182,252,256
14183,252,256
14184,252,256
14185,252,256
14186,252,256
14187,252,256
14188,252,256
14189,252,255
14190,252,255
14191,252,255
14192,252,254
14193,252,254
14194,252,254
14195,252,254
14196,252,254
14197,252,257
14198,252,257
14199,252,257
14200,252,257
14201,252,257
14202,252,257
14203,252,257
14204,252,257
14205,252,257
14206,252,257
14207,252,257
14208,45,257
14209,54,257
14210,249,257
14211,252,257
14212,252,257
14213,252,257
14214,252,257
14215,252,257
14216,252,257
14217,252,257
14218,252,257
14219,252,257
14220,252,257
14221,252,257
14222,252,257
14223,252,257
14224,252,257
14225,252,257
14226,252,511
14227,252,511
14228,254,511
14229,254,387
14230,252,387
14231,253,387
14232,253,387
14233,262,387
14234,253,387
14235,253,387
14236,253,358
14237,254,358
14238,254,358
14239,255,358
14240,255,257
14241,255,257
14242,255,358
14243,255,387
14244,255,387
14245,255,387
14246,259,387
14247,259,387
14248,259,387
14249,260,387
14250,260,387
14251,261,387
14252,261,387
14253,261,387
14254,261,387
14255,261,387
14256,261,387
14257,261,387
14258,261,387
14259,261,387
14260,261,387
14261,264,387
14262,264,527
14263,264,527
14264,265,527
14265,265,527
14266,265,527
14267,265,526
14268,265,526
14269,265,526
14270,266,526
14271,266,526
14272,266,321
14273,266,438
14274,266,438
14275,264,438
14276,264,276
14277,264,276
14278,264,276
14279,264,276
14280,264,276
14281,264,276
14282,264,276
14283,264,276
14284,264,276
14285,264,276
14286,264,276
14287,264,276
14288,264,276
14289,264,276
14290,264,265
14291,264,265
14292,264,265
14293,264,265
14294,264,265
14295,264,314
14296,264,526
14297,264,526
14298,264,288
14299,264,288
14300,264,275
14301,264,275
14302,264,275
14303,264,275
14304,264,288
14305,264,288
14306,264,288
14307,259,288
14308,259,287
14309,259,286
14310,259,286
14311,259,271
14312,259,270
14313,259,270
14314,259,269
14315,259,269
14316,259,268
14317,259,268
14318,259,267
14319,259,266
14320,259,266
14321,259,265
14322,259,265
14323,259,265
14324,259,265
14325,259,265
14326,259,264
14327,259,264
14328,259,264
14329,259,264
14330,259,264
14331,259,263
14332,259,261
14333,259,261
14334,259,261
14335,259,261
14336,259,261
14337,259,260
14338,259,260
14339,255,260
14340,255,260
14341,255,259
14342,255,259
14343,255,259
14344,255,258
14345,255,258
14346,255,258
14347,255,258
14348,255,258
14349,255,257
14350,255,257
14351,255,257
14352,255,257
14353,255,257
14354,255,257
14355,255,257
14356,255,257
14357,255,257
14358,255,257
14359,255,257
14360,255,257
14361,255,257
14362,255,257
14363,256,257
14364,256,257
14365,255,257
14366,255,257
14367,255,257
14368,255,257
14369,252,257
14370,252,257
14371,180,257
14372,180,257
14373,180,257
14374,158,258
14375,176,258
14376,176,258
14377,176,258
14378,176,258
14379,191,258
14380,191,258
14381,191,258
14382,191,258
14383,191,257
14384,191,257
14385,10,257
14386,22,257
14387,252,257
14388,252,258
14389,252,258
14390,252,258
14391,252,258
14392,252,258
14393,254,258
14394,254,258
14395,254,258
14396,254,258
14397,254,258
14398,254,258
14399,254,256
14400,254,256
14401,254,256
14402,254,256
14403,254,256
14404,252,256
14405,252,256
14406,252,256
14407,252,256
14408,252,256
14409,252,256
14410,252,256
14411,252,256
14412,252,256
14413,252,256
14414,252,256
14415,252,256
14416,252,256
14417,252,256
14418,252,256
14419,252,256
14420,252,256
14421,252,256
14422,252,256
14423,252,256
14424,252,256
14425,252,256
14426,252,256
14427,253,256
14428,253,256
14429,253,256
14430,253,256
14431,253,256
14432,253,256
14433,253,256
14434,253,256
14435,253,256
14436,253,256
14437,253,256
14438,253,265
14439,253,265
14440,253,265
14441,253,265
14442,253,262
14443,253,262
14444,253,262
14445,253,265
14446,253,265
14447,253,261
14448,253,261
14449,253,261
14450,260,261
14451,260,261
14452,260,261
14453,260,261
14454,260,261
14455,260,261
14456,260,261
14457,253,261
14458,253,261
14459,253,261
14460,254,261
14461,254,261
14462,254,261
14463,254,261
14464,254,261
14465,254,261
14466,254,261
14467,246,261
14468,248,261
14469,248,258
14470,248,258
14471,248,258
14472,248,258
14473,248,258
14474,249,258
14475,249,257
14476,249,257
14477,249,257
14478,249,256
14479,249,255
14480,249,255
14481,249,255
14482,249,250
14483,249,250
14484,249,250
14485,249,250
14486,249,250
14487,249,250
14488,249,250
14489,249,250
14490,249,250
14491,249,250
14492,249,250
14493,247,256
14494,247,256
14495,247,256
14496,247,256
14497,247,256
14498,247,256
14499,247,256
14500,247,260
14501,247,260
14502,247,260
14503,247,260
14504,247,260
14505,247,260
14506,247,260
14507,248,260
14508,248,260
14509,249,260
14510,249,260
14511,249,260
14512,249,260
14513,249,260
14514,249,260
14515,249,260
14516,249,260
14517,249,260
14518,249,259
14519,249,259
14520,249,259
14521,249,258
14522,249,258
14523,249,257
14524,249,258
14525,249,258
14526,249,258
14527,249,258
14528,249,258
14529,249,258
14530,249,258
14531,249,258
14532,249,258
14533,249,258
14534,249,258
14535,249,258
14536,249,258
14537,250,258
14538,250,258
14539,251,258
14540,249,258
14541,249,258
14542,249,258
14543,249,258
14544,249,258
14545,249,258
14546,249,258
14547,249,265
14548,247,265
14549,247,250
14550,247,250
14551,247,250
14552,247,250
14553,247,250
14554,247,250
14555,247,250
14556,247,250
14557,247,250
14558,247,250
14559,247,250
14560,248,250
14561,248,250
14562,248,250
14563,248,250
14564,249,250
14565,249,258
14566,255,258
14567,255,258
14568,255,258
14569,255,258
14570,255,258
14571,255,258
14572,255,258
14573,255,258
14574,255,258
14575,255,258
14576,255,258
14577,255,258
14578,255,258
14579,255,258
14580,249,258
14581,250,258
14582,250,258
14583,250,258
14584,250,258
14585,250,258
14586,250,258
14587,250,258
14588,251,258
14589,251,258
14590,251,258
14591,251,259
14592,251,259
14593,251,259
14594,251,259
14595,251,259
14596,251,259
14597,251,259
14598,251,259
14599,251,259
14600,251,259
14601,253,259
14602,253,259
14603,253,259
14604,254,259
14605,254,259
14606,254,259
14607,254,259
14608,254,259
14609,254,259
14610,254,259
14611,254,259
14612,254,259
14613,254,259
14614,254,259
14615,254,259
14616,254,259
14617,254,259
14618,254,259
14619,254,259
14620,254,259
14621,254,259
14622,255,259
14623,255,259
14624,255,259
14625,255,259
14626,255,259
14627,255,259
14628,255,259
14629,255,259
14630,255,258
14631,255,257
14632,255,257
14633,255,257
14634,255,257
14635,255,257
14636,255,257
14637,242,257
14638,242,257
14639,242,257
14640,242,257
14641,242,257
14642,242,257
14643,242,266
14644,242,266
14645,242,266
14646,261,266
14647,261,266
14648,261,266
14649,261,266
14650,261,266
14651,261,266
14652,262,266
14653,261,266
14654,261,266
14655,261,266
14656,261,266
14657,261,266
14658,261,266
14659,261,266
14660,261,266
14661,261,266
14662,242,266
14663,242,266
14664,242,265
14665,243,265
14666,248,265
14667,248,265
14668,248,265
14669,249,265
14670,249,265
14671,249,265
14672,249,261
14673,249,265
14674,249,265
14675,249,253
14676,249,253
14677,249,253
14678,250,253
14679,250,253
14680,250,253
14681,250,252
14682,251,252
14683,251,252
14684,248,253
14685,248,253
14686,248,253
14687,248,266
14688,248,266
14689,248,266
14690,263,266
14691,263,266
14692,263,266
14693,263,266
14694,263,266
14695,263,266
14696,263,266
14697,263,266
14698,263,266
14699,263,266
14700,263,266
14701,263,322
14702,263,322
14703,263,322
14704,263,322
14705,263,322
14706,263,322
14707,263,322
14708,263,321
14709,263,321
14710,263,321
14711,263,321
14712,263,321
14713,263,321
14714,263,321
14715,259,321
14716,259,321
14717,259,321
14718,259,301
14719,259,301
14720,259,301
14721,259,301
14722,259,301
14723,259,321
14724,259,321
14725,259,321
14726,259,321
14727,259,321
14728,259,321
14729,260,321
14730,260,321
14731,260,321
14732,260,321
14733,260,321
14734,260,321
14735,260,321
14736,263,321
14737,263,321
14738,264,321
14739,264,321
14740,264,321
14741,264,321
14742,264,321
14743,264,321
14744,264,321
14745,264,321
14746,264,321
14747,264,321
14748,259,321
14749,259,321
14750,259,321
14751,259,321
14752,260,321
14753,260,321
14754,260,321
14755,260,321
14756,260,320
14757,260,320
14758,260,320
14759,260,320
14760,260,320
14761,260,319
14762,260,318
14763,260,318
14764,260,318
14765,260,318
14766,260,318
14767,260,318
14768,260,317
14769,259,317
14770,259,317
14771,259,317
14772,259,316
14773,259,316
14774,259,316
14775,259,315
14776,259,315
14777,259,315
14778,259,315
14779,259,315
14780,259,315
14781,259,315
14782,259,315
14783,259,315
14784,259,314
14785,259,314
14786,259,261
14787,259,261
14788,259,261
14789,259,261
14790,259,260
14791,259,260
14792,259,260
14793,259,260
14794,259,260
14795,257,263
14796,257,263
14797,257,263
14798,257,263
14799,257,263
14800,257,263
14801,257,263
14802,257,263
14803,257,263
14804,257,263
14805,257,263
14806,257,263
14807,257,263
14808,257,263
14809,257,263
14810,257,263
14811,257,263
14812,257,263
14813,257,263
14814,257,263
14815,150,263
14816,169,263
14817,169,263
14818,255,263
14819,255,263
14820,255,257
14821,255,263
14822,255,263
14823,255,263
14824,255,262
14825,255,262
14826,255,262
14827,255,262
14828,261,262
14829,261,262
14830,261,262
14831,261,263
14832,261,263
14833,261,263
14834,254,263
14835,254,262
14836,254,262
14837,254,262
14838,254,262
14839,254,262
14840,254,262
14841,254,262
14842,254,262
14843,254,261
14844,254,255
14845,254,255
14846,254,261
14847,254,261
14848,254,261
14849,254,261
14850,254,261
14851,254,261
14852,254,261
14853,254,261
14854,254,261
14855,254,261
14856,254,260
14857,254,260
14858,254,260
14859,254,256
14860,254,255
14861,254,255
14862,254,255
14863,160,256
14864,160,255
14865,160,254
14866,160,254
14867,160,254
14868,209,254
14869,209,254
14870,209,254
14871,209,253
14872,160,253
14873,160,253
14874,136,253
14875,136,253
14876,136,253
14877,136,256
14878,136,256
14879,136,256
14880,136,256
14881,136,264
14882,137,264
14883,137,264
14884,176,264
14885,176,257
14886,176,257
14887,176,257
14888,177,257
14889,177,257
14890,177,257
14891,177,257
14892,177,257
14893,177,257
14894,177,257
14895,249,257
14896,249,257
14897,249,257
14898,249,257
14899,249,257
14900,249,257
14901,249,257
14902,249,258
14903,249,258
14904,249,258
14905,249,258
14906,249,258
14907,177,258
14908,177,258
14909,178,258
14910,178,258
14911,178,258
14912,178,257
14913,178,257
14914,178,257
14915,178,257
14916,178,257
14917,178,257
14918,178,257
14919,179,257
14920,179,257
14921,179,256
14922,179,256
14923,179,256
14924,179,256
14925,179,256
14926,179,258
14927,180,258
14928,210,258
14929,210,258
14930,254,258
14931,254,259
14932,255,259
14933,255,259
14934,255,259
14935,255,259
14936,255,258
14937,255,258
14938,255,258
14939,255,258
14940,256,258
14941,256,258
14942,256,258
14943,256,258
14944,256,258
14945,256,258
14946,256,258
14947,256,258
14948,256,258
14949,256,258
14950,256,258
14951,256,258
14952,257,258
14953,254,262
14954,254,262
14955,254,262
14956,254,262
14957,254,262
14958,254,262
14959,251,262
14960,251,262
14961,251,253
14962,252,253
14963,252,253
14964,252,253
14965,252,253
14966,252,253
14967,252,253
14968,252,253
14969,252,253
14970,252,253
